,count_x,sending_count,receiving_count,active_count,new_non_zero_count,difficulty_mean,difficulty_latest,hash_rate_mean,count_y,rate,size_mean,size_sum,transfers_volume_sum,transfers_volume_mean,transfers_volume_median,volume_sum,volume_mean,volume_median,difficulty_ribbon,sopr,stock_to_flow_ratio,pi_cycle_top,utxo_count,utxo_created_count,utxo_spent_count,utxo_created_value_sum,utxo_spent_value_sum,utxo_created_value_mean,utxo_spent_value_mean,utxo_created_value_median,utxo_spent_value_median,block_height,block_count,block_interval_mean,block_interval_median,block_size_mean,block_size_sum,current,active_more_1y_percent,price_drawdown_relative
2011-09-15,2058226,9171,12671,15192,8035,7539494341382100,7539494341382100,12791868240658.7,6318,0.073125,444.02025957581395,2805320,291418.81013542,46.1251677960463,20.01,7.32051008,0.00115867522633745,0.0,5481835887770388.0,0.949393706529186,1.4070763070971373,12.893547632528069,1014297,14890,12543,299226.1306455,291426.1306455,20.0957777465078,23.234164924300398,1.01727722,1.39562842,145533,156,589.397435897436,379,18239.5064102564,2845363,7276700.0,0.29452773103155,-0.8493188641588214
2011-09-16,2065950,8723,11787,14298,7724,7539494341382100,7539494341382100,10364344276326.4,6090,0.07048611111111111,427.420197044335,2602989,668651.89302197,109.795056325447,20.01174968,4.96831626,0.0008158154778325121,0.0,5535456169361088.0,0.966420108678048,1.4188189552284272,12.860783804244305,1016560,13856,11593,674606.86133823,668656.86133823,48.686984796350295,57.6776383454008,1.00698723,1.699,145652,119,727.4453781512599,508,22135.8823529412,2634170,7282650.0,0.295037603124862,-0.8491594552153618
2011-09-17,2072688,7650,10717,12877,6738,7539494341382100,7539494341382100,11613755925845.2,5320,0.06157407407407407,424.74793233082704,2259659,347493.7885287,65.3183813023873,21.36657456,5.15724892,0.0009694076917293233,0.0,5589076450951788.0,0.9795304168634872,1.4293292224937075,12.829477795342724,1018850,12328,10038,354198.94577762,347498.94577762,28.731257769112702,34.6183448672665,1.0201881,1.9995,145786,134,649.186567164179,455,17116.029850746298,2293548,7289350.0,0.29497375628790995,-0.8506111112584982
2011-09-18,2079881,8109,11899,14074,7193,7539494341382100,7539494341382100,13633961360355.9,5828,0.06745370370370371,419.506005490734,2444881,290979.30609,49.9278150463282,19.97841456,5.37796247,0.000922780108098833,0.0,5642696732542488.0,0.9818221830726248,1.4412109365222014,12.796082651686973,1023017,14765,10598,298884.68405247,290984.68405247,20.242782529798106,27.456565772076697,1.0,1.8,145944,158,552.993670886076,349,15729.1139240506,2485200,7297250.0,0.29512262158995195,-0.8357642964645499
2011-09-19,2088302,9716,12966,15826,8421,7539494341382100,7539494341382100,11139344579393.7,6526,0.07553240740740741,467.506282562059,3050946,328399.40720936,50.3216989288017,12.8995,5.92737413,0.0009082706297885381,0.0,5696317014133188.0,0.9689939865749458,1.452215227664831,12.76262597155075,1024860,15583,13740,334755.33458349,328405.33458349,21.4820852585183,23.9014071749265,0.80598976,1.0,146071,127,676.834645669291,454,24278.2283464567,3083335,7303600.0,0.295312584259444,-0.8287243153472529
2011-09-20,2102163,10836,18399,21668,13861,7539494341382100,7539494341382100,12145782265617.6,8005,0.09265046296296296,487.43372891942704,3901907,346518.99044468,43.28781891876061,7.0,6.56952256,0.000820677396627108,0.0,5749937295723888.0,0.998393492098195,1.4623797426482394,12.734581636954452,1029712,22031,17179,353525.55996724,346525.55996724,16.0467323302275,20.171462830621,0.18,0.8228,146211,140,620.75,422,28120.8571428571,3936920,7310600.0,0.295359415150231,-0.8082811573756391
2011-09-21,2111331,11912,13447,17693,9168,7539494341382100,7539494341382100,12655539542208.9,7538,0.08724537037037038,491.80206951446,3707204,388649.85494465,51.5587496610045,10.0,5.17605015,0.0006866609379145661,0.0,5803557577314589.0,0.998235155669718,1.4700406739446654,12.696033706697552,1029380,16777,17109,395955.0309948,388655.0309948,23.601062823794305,22.7164083812496,0.79665488,0.498,146357,146,595.7465753424659,436,25639.1301369863,3743313,7317900.0,0.295475812787449,-0.8225112006514725
2011-09-22,2121977,8400,14896,17256,10646,7539494341382100,7539494341382100,13091703477814.4,5991,0.06934027777777778,438.226506426308,2625415,303675.04304883,50.688539984782295,15.0,3.78408626,0.0006316284860624268,0.0,5857177858905289.0,0.956302270916269,1.47781440013807,12.631345535095408,1035370,17123,11133,311078.82713509,303678.82713509,18.1673087154757,27.277358046805702,0.297429,1.1,146505,148,575.898648648649,467,17998.0540540541,2663712,7325300.0,0.29558592418020696,-0.8283859123521965
2011-09-23,2135602,8387,17710,19799,13625,7539494341382100,7539494341382100,11401006758198.4,6195,0.07170138888888887,426.836642453591,2644253,338481.65006471,54.637877330865,21.94,4.229413,0.000682713962873285,0.0,5907889102575962.0,0.98429449875907,1.4907944572793213,12.53518033226164,1044713,20002,10659,345135.87947771,338485.87947771,17.255068467038697,31.7558757367211,0.14368326,2.49275599,146638,133,661.300751879699,467,20118.9473684211,2675820,7331950.0,0.29611858242313105,-0.8257518506811189
2011-09-24,2148457,8114,16845,19129,12855,7539494341382100,7539494341382100,11092296823045.7,5599,0.06480324074074073,473.7826397571,2652709,225632.90384614,40.2987861843438,20.8725,6.71538477,0.00119939002857653,0.0,5958600346246635.0,0.9849272706955492,1.503580086227548,12.427542632768082,1052752,18990,10951,232089.61923091,225639.61923091,12.2216755782469,20.6044762333038,0.10453787,1.06208356,146767,129,679.705426356589,520,20834.7054263566,2687677,7338400.0,0.29608703537518705,-0.8284497893985294
2011-09-25,2161696,7534,17075,18971,13239,7539494341382100,7539494341382100,11964401667624.4,5585,0.0646412037037037,461.229185317815,2575965,289326.35467067,51.80418167782829,14.75086083,3.36760959,0.000602973964189794,0.0,6009311589917308.0,0.8577349700507121,1.5145257855788163,12.311608568315695,1061782,19450,10420,296179.72228026,289329.72228026,15.227749217494097,27.7667679731535,0.1,1.21277308,146904,137,630.160583941606,484,19060.6204379562,2611305,7345250.0,0.29608624899047303,-0.8328297356268808
2011-09-26,2173091,7588,15521,17509,11395,7539494341382100,7539494341382100,11468343380312.0,5505,0.06371527777777777,432.647593097185,2381725,278481.67094852,50.5870428607666,15.9112288,2.94068583,0.000534184528610354,0.0,6060022833587980.0,0.965853119485912,1.5255092309714724,12.186092146854453,1069337,17317,9762,285184.61163435,278484.61163435,16.4684767358289,28.5274136072884,0.2,2.0,147038,134,657.417910447761,410,18030.1940298507,2416046,7351950.0,0.29612475879151395,-0.8473359494816943
2011-09-27,2185148,8468,16082,18409,12057,7530957249002260,7255636019752180,11559153782700.8,5968,0.06907407407407408,437.473357908847,2610841,423472.37143275,70.9571667950316,20.0,4.67819858,0.0007838804591152822,0.0,6108516434120919.0,0.982252686350098,1.538528100250754,11.984559063725689,1076374,17944,10907,430127.04963133,423477.04963133,23.970522159570304,38.82617123235821,0.28020951,2.01,147171,133,650.894736842105,441,19895.796992481202,2646141,7358600.0,0.296020964639642,-0.8523459917708137
2011-09-28,2192195,7905,11518,13462,7047,7255636019752180,7255636019752180,12346516199238.0,5870,0.06793981481481481,415.21584327087004,2437317,350384.79989849,59.6907665925879,14.9995,4.3790260000000005,0.000746001022146508,0.0,6157010034653858.0,0.976784003995571,1.5497370887879338,11.761261028888278,1080088,14335,10621,357739.17892449,350389.17892449,24.9556455475753,32.9902249246295,0.90445856,1.17,147318,147,587.666666666667,402,16838.6598639456,2475283,7365950.0,0.296142670051962,-0.8523465927083406
2011-09-29,2198900,7490,10739,12613,6705,7255636019752180,7255636019752180,10522124281791.5,5464,0.06324074074074074,407.786603221082,2228146,327531.08637725,59.9434638318539,20.52030562,3.40420567,0.000623024463762811,0.0,6205503635186797.0,0.985184736004108,1.5580119238877457,11.564223416861212,1082971,12649,9766,333784.49058292,327534.49058292,26.3882117624255,33.538243967122604,1.01,1.8514958,147443,125,689.56,537,18062.36,2257795,7372200.0,0.296547576092516,-0.849986475890909
2011-09-30,2205923,8146,10992,13192,7023,7255636019752180,7255636019752180,10334095221753.8,5743,0.06646990740740741,414.95263799407996,2383073,286330.60441140004,49.8573227253004,19.57084254,3.60740812,0.0006281400174125019,0.0,6253997235719736.0,0.999968686780922,1.564981836038251,11.429565900301563,1085280,12902,10593,292434.21181952,286334.21181952,22.665804667456197,27.0305118304087,1.02,1.8,147565,122,702.106557377049,537,19798.9262295082,2415469,7378300.0,0.296509824819979,-0.8385602758829822
2011-10-01,2212287,7685,10356,12750,6364,7255636019752180,7255636019752180,11709902949320.7,5231,0.060543981481481476,435.41846683234496,2277674,411983.29261222,78.758037203636,18.74,3.64170627,0.0006961778378895049,0.0,6296089839871532.0,0.968868722279636,1.5717837130492012,11.324355230644471,1087310,12201,10171,419136.93431849,411986.93431849,34.352670626874,40.5060401453634,1.02,2.14,147708,143,619.615384615385,439,16188.3916083916,2314940,7385450.0,0.296574207560997,-0.8426661162159313
2011-10-02,2218307,6897,9737,11622,6020,7255636019752180,7255636019752180,10120486447987.4,4914,0.056875,420.227106227105,2064996,316193.72883575,64.3454881635632,20.39370944,3.17980555,0.0006470910765160768,0.0,6338182444023328.0,0.963674359595908,1.5750708696213211,11.18142117495506,1089721,11530,9119,322246.9086413,316196.9086413,27.948561026999197,34.6745156970393,1.0,1.57911284,147829,121,716.925619834711,548,17314.6694214876,2095075,7391500.0,0.29644044662536306,-0.8423868370322545
2011-10-03,2225949,8580,11544,13518,7642,7255636019752180,7255636019752180,12271295202184.3,6376,0.07379629629629629,404.13535131743896,2576767,401406.8791554,62.9559095287639,14.4987,9.04096463,0.00141796810382685,0.0,6380275048175125.0,0.9798238501539648,1.5791913945626244,11.052886191246063,1092607,14279,11393,408665.92012003,401415.92012003,28.620065839346598,35.2335574580911,1.01,1.7819999999999998,147974,145,591.268965517241,411,18042.4896551724,2616161,7398750.0,0.29627864318045194,-0.8424808968190668
2011-10-04,2233298,8334,11007,13528,7349,7255636019752180,7255636019752180,9178332853828.23,5697,0.0659375,439.666842197649,2504782,413765.32265793,72.6286330802052,21.92433769,3.67361125,0.000644832587326663,0.0,6422367652326921.0,0.984163525893479,1.5872220986497338,10.920137205846775,1094115,12827,11319,419368.99626918,413768.99626918,32.6942384243533,36.5552607358584,1.06062648,2.0,148086,112,790.5178571428571,581,22648.4642857143,2536628,7404350.0,0.297317937594977,-0.8444878191370183
2011-10-05,2240232,7885,11321,13340,6934,7255636019752180,7255636019752180,11590472875003.5,5626,0.06511574074074074,429.670280838962,2417325,400299.21870005,71.15165636332209,22.47958278,3.96348448,0.0007044942196942768,0.0,6464460256478717.0,0.98129068840842,1.591692939710286,10.790318223012298,1096797,13391,10709,407553.18218453,400303.18218453,30.4348579034075,37.38007117233421,1.01,1.8562,148231,145,626.0,429,16945.2,2457054,7411600.0,0.297163251016159,-0.8469980658252898
2011-10-06,2247585,8746,11535,14160,7353,7255636019752180,7255636019752180,10957459685079.5,5784,0.06694444444444445,443.50518672199206,2565234,528940.87064058,91.4489748687029,20.3057461,8.08896045,0.00139850630186722,0.0,6506552860630513.0,0.985180929647344,1.6006158235596342,10.690895873522221,1098686,13412,11523,535348.95960103,528948.95960103,39.9156695199098,45.903754196045114,1.06,2.02138802,148359,128,662.1640625,494,20312.4765625,2599997,7418000.0,0.29610128757500204,-0.8515603312737455
2011-10-07,2254517,7967,11182,13446,6932,7255636019752180,7255636019752180,10467813562834.4,5536,0.06407407407407407,439.18099710982597,2431306,376070.29237931,67.9317724673607,24.72640691,4.29311937,0.000775491215679191,0.0,6548645464782310.0,0.9392622401047208,1.6082464875359466,10.588759227393783,1101333,13430,10783,382974.58549868,376074.58549868,28.516350372202506,34.8766192616786,1.01,1.9,148497,138,693.13768115942,523,17897.0797101449,2469797,7424900.0,0.29613168005378804,-0.8660337809694862
2011-10-08,2260976,7324,10260,12285,6459,7255636019752180,7255636019752180,9961128835710.03,5283,0.06114583333333334,426.469051675184,2253036,277509.08929959,52.52869379132901,21.31197705,3.31460839,0.000627410257429491,0.0,6590738068934106.0,0.9542304073626128,1.6162004704575321,10.466737731212227,1103813,12442,9962,283462.40390798,277512.40390798,22.7827040594745,27.8570973607689,1.00185376,1.640045,148616,119,728.3949579831931,493,19187.7983193277,2283348,7430850.0,0.29633975537541,-0.8744029072674209
2011-10-09,2267489,7179,10328,12084,6513,7255636019752180,7255636019752180,10749215791476.4,5330,0.061689814814814815,428.14240150093804,2281999,297719.67332482,55.8573495918985,20.989,2.93826347,0.0005512689437148218,0.0,6632830673085902.0,0.947607154004475,1.6241911279703525,10.347484301199202,1105899,12254,10168,304072.61158829,297722.61158829,24.8141514271496,29.2803512576997,1.02120355,1.35375202,148743,127,674.992125984252,524,18206.5669291339,2312234,7437200.0,0.29608842995097195,-0.8713613272945342
2011-10-10,2274619,7955,11097,13105,7130,7255636019752180,7255636019752180,10425738673242.0,5759,0.0666550925925926,415.13769751693,2390778,311042.74612257,54.00985346806221,16.8995,3.34552432,0.000580921048793193,0.0,6674923277237698.0,0.975451317728873,1.6340917339166547,10.224430846352123,1108693,13339,10545,317196.09164689,311046.09164689,23.7796005432858,29.4970214933039,1.00933243,1.4630544,148866,123,695.9349593495932,504,19697.7073170732,2422818,7443350.0,0.295988349497386,-0.8718608892733817
2011-10-11,2282125,8194,11301,13491,7506,7255636019752180,7255636019752180,7484932500326.7,5837,0.06755787037037038,457.937639198219,2672982,328406.65841779,56.2629190367982,14.5075,5.23729813,0.0008972585454856949,0.0,6717015881389495.0,0.90434673339255,1.6437113532180418,10.101768629903487,1110190,13550,12053,333061.89571592,328411.89571592,24.5802137059719,27.2473156654709,1.0,1.04583866,148959,93,969.365591397849,585,29022.4838709677,2699091,7448000.0,0.296094876642235,-0.8758676271698367
2011-10-12,2289342,8202,11150,13370,7217,7255636019752180,7255636019752180,10087312861995.3,5829,0.06746527777777778,438.378452564764,2555308,315806.11437001,54.178437874422904,18.28,4.62867518,0.000794077059529937,0.0,6754666130918302.0,0.938249743487854,1.651874096136967,9.974407191091275,1112231,13466,11425,321810.74304519,315810.74304519,23.898020425159,27.642078165881,1.00265543,1.33,149079,120,719.283333333333,466,21547.95,2585754,7454000.0,0.297066184764068,-0.8698839615763359
2011-10-13,2295579,6822,9355,11321,6237,7255636019752180,7255636019752180,8067269906534.33,4887,0.0565625,429.085942295887,2096943,299921.91110581,61.37137530301,15.8107105,4.15961153,0.000851158487824841,0.0,6792316380447109.0,0.974302695461502,1.6629043106808383,9.849302753674081,1113944,11108,9395,304776.07071734,299926.07071734,27.437528872645,31.9240096559169,1.02874851,1.58181162,149176,97,899.39175257732,552,21946.5773195876,2128818,7458850.0,0.29714435217645696,-0.8731399978631545
2011-10-14,2302851,8887,11140,14215,7272,6353682226999240,6305851344050220,9952276413377.09,5972,0.06912037037037037,434.209645010048,2593100,270397.35199222,45.277520427364294,20.55907721,3.40803011,0.000570668136302746,0.0,6822546437196995.0,0.944198171409766,1.674700764373984,9.720917556709539,1115479,13231,11696,277350.76002233,270400.76002233,20.962191823923398,23.1190800292689,1.16,2.2840000000000003,149315,139,638.611510791367,479,18939.8201438849,2632635,7465800.0,0.297298434358189,-0.8749650712599356
2011-10-15,2309679,7703,10603,12864,6828,6305851344050220,6305851344050220,9777418714016.45,5445,0.06302083333333333,421.378328741964,2294405,376339.52695582,69.1165338761837,19.82,3.37524119,0.000619879006427916,0.0,6852776493946880.0,0.9784522698940228,1.6843293693327788,9.600131698491241,1118107,12773,10145,383042.90219701,376342.90219701,29.988483691929197,37.0963925280441,1.0298743,2.0,149449,134,644.940298507463,479,17403.432835820902,2332060,7472500.0,0.29731753914103304,-0.8793515494179267
2011-10-16,2315710,7017,9343,11655,6031,6305851344050220,6305851344050220,8418649351455.39,4862,0.05627314814814815,434.498148909914,2112530,255364.1178541,52.522442997552396,20.48693644,3.20900548,0.000660017581242287,0.0,6883006550696766.0,0.9575947139137588,1.7019053144322671,9.480971391522578,1119854,11235,9488,261317.32685958,255367.32685958,23.259219124128197,26.914768851136106,1.0971623,2.0386562,149568,119,749.0336134453778,506,18075.226890756298,2150952,7478450.0,0.297203740244485,-0.8879944071139642
2011-10-17,2322628,8241,11005,13858,6918,6305851344050220,6305851344050220,8653925294510.84,5663,0.06554398148148148,468.90799929366096,2655426,480146.52036352,84.78660080584909,19.94208016,4.29614349,0.000758633849549709,0.0,6913236607446652.0,0.842460976020572,1.7208199002724414,9.35594093658638,1121179,13354,12029,486050.81650701,480150.81650701,36.3973952753489,39.9161041239512,1.10790266,1.86,149686,118,728.6694915254242,490,22782.313559322003,2688313,7484350.0,0.297339218667134,-0.9199092202467792
2011-10-18,2328605,6821,9696,12114,5977,6305851344050220,6305851344050220,8710942594350.35,4743,0.05489583333333333,442.4790217162149,2098678,337802.64447824,71.2213039169809,20.01023454,2.90288072,0.000612034729074426,0.0,6943466664196537.0,0.865030478863962,1.7379524563701434,9.227599715409774,1123428,11554,9305,343805.54735896,337805.54735896,29.7564088072495,36.3036590391144,1.02722299,2.0,149806,120,723.9,519,17740.025,2128803,7490350.0,0.297376411146524,-0.9244598536349324
2011-10-19,2334638,7136,9756,12258,6033,6305851344050220,6305851344050220,9487632258545.87,4997,0.05783564814814815,432.907944766859,2163241,301844.68899697,60.4051809079387,17.6305,3.26182986,0.000652757626575946,0.0,6973696720946423.0,0.7184845553504621,1.7553080617838048,9.097114981822553,1125537,11732,9623,308497.95082683,301847.95082683,26.2954271076398,31.3673439495822,1.04865039,2.503,149939,133,664.6390977443609,479,16536.2781954887,2199325,7497000.0,0.297732787946027,-0.9290709032664692
2011-10-20,2340054,5968,9054,11009,5416,6305851344050220,6305851344050220,8451898654612.76,4534,0.05247685185185185,407.640494044993,1848242,292720.88487622,64.56128912135419,19.6185,6.01146197,0.00132586280767534,0.0,7003926777696309.0,0.9361473489283209,1.7744712920988532,8.972627249725054,1128033,10585,8089,298476.89633819,292726.89633819,28.1981007404998,36.188267565606395,1.05346897,2.52686909,150054,115,746.086956521739,549,16291.3043478261,1873500,7502750.0,0.29795810752475604,-0.9263823834219383
2011-10-21,2346388,6759,9904,11939,6334,6305851344050220,6305851344050220,8774442979715.22,5085,0.058854166666666666,380.503048180924,1934858,561661.42398609,110.454557322731,20.74508573,2.67678376,0.000526407819075713,0.0,7023765531402007.0,0.965876786612052,1.7861688755532472,8.855219006785433,1131204,11530,8359,567714.10076985,561664.10076985,49.2379965975584,67.1927384579315,1.21435027,4.28577736,150175,121,718.6611570247929,520,16213.520661157,1961836,7508800.0,0.29899620831524604,-0.9196558545343688
2011-10-22,2352610,6790,9726,12011,6222,6305851344050220,6305851344050220,7335083285462.4,5016,0.05805555555555556,426.4320175438591,2138983,561641.66287366,111.970028483584,21.75115135,2.81398947,0.0005610026854066991,0.0,7043604285107706.0,0.9646940336109108,1.796020169619258,8.74209272719098,1133345,11619,9478,566544.47686313,561644.47686313,48.7601753045127,59.2576996057322,1.11896118,2.18,150273,98,859.6836734693878,721,22048.8571428571,2160788,7513700.0,0.298838419020924,-0.9015904706020156
2011-10-23,2359629,7451,10652,13109,7019,6305851344050220,6305851344050220,7663151592278.96,5500,0.06365740740740741,408.439454545454,2246417,565574.84167218,102.83178939494199,19.41446492,3.12097763,0.000567450478181818,0.0,7063443038813404.0,0.9895664408873192,1.807448798798385,8.635286013185517,1135825,12380,9900,570977.96264981,565577.96264981,46.1209985985308,57.129087136344396,1.4,3.3328316,150381,108,822.87962962963,423,21027.3333333333,2270952,7519100.0,0.298912482743615,-0.9007766349923214
2011-10-24,2366937,8203,11071,13614,7308,6305851344050220,6305851344050220,9256589771769.12,5807,0.06721064814814814,415.132598587911,2410675,363600.35667478,62.6141478689135,21.9995,3.48844221,0.000600730533838471,0.0,7083281792519102.0,0.955965087281726,1.82090825798724,8.541990080720915,1138804,13592,10613,369953.84511699,363603.84511699,27.2184994935985,34.2602322733432,1.03,2.64030776,150508,127,681.228346456693,574,19272.4094488189,2447596,7525450.0,0.299372438724264,-0.9204105014295078
2011-10-25,2373490,7170,10524,12802,6553,6305851344050220,6305851344050220,9141585266817.38,5097,0.05899305555555556,422.400431626446,2152975,375032.00149618,73.5789683139456,19.79937599,2.74079235,0.000537726574455562,0.0,7103120546224801.0,0.9663090041342928,1.8341749832217369,8.435912808169086,1142287,12836,9353,381484.74228853,375034.74228853,29.7199082493401,40.0978020195158,1.00519482,2.38,150637,129,689.7984496124028,522,16969.1937984496,2189026,7531900.0,0.300271049668412,-0.9130382259777534
2011-10-26,2379956,7273,9937,12213,6466,6305851344050220,6305851344050220,8612740856551.04,5155,0.05966435185185185,425.09447138700205,2191362,423994.4048281,82.24915709565501,17.425122100000006,3.08756534,0.000598945749757517,0.0,7122959299930499.0,0.887145783336442,1.851905206947821,8.324278285218714,1144449,11891,9729,429847.49239344,423997.49239344,36.148977579130396,43.5807886106939,1.08461523,2.1168,150754,117,732.153846153846,566,18995.2735042735,2222447,7537750.0,0.303581377599087,-0.9130570901905528
2011-10-27,2385755,6645,9026,11281,5799,6305851344050220,6305851344050220,7452227500443.43,4577,0.052974537037037035,414.7078872623989,1898118,503363.44080694,109.97671855078501,18.7736322,2.6844951,0.000586518483722963,0.0,7142798053636197.0,0.9870041055332492,1.867911058572404,8.21979601558333,1146701,10628,8376,508366.12530204,503366.12530204,47.832717849269706,60.096242275793,1.01470505,2.58,150854,100,846.17,550,19232.54,1923254,7542750.0,0.304532436975574,-0.9046825018242964
2011-10-28,2392308,7667,9729,12512,6553,6305851344050220,6305851344050220,7456663000453.55,5013,0.05802083333333333,442.50768003191706,2218291,448026.85201245,89.37300060092741,20.00449767,3.04376757,0.000607174859365649,0.0,7162636807341896.0,1.01144162064198,1.884414684704732,8.11854212447499,1147919,11217,9999,453279.89578002,448029.89578002,40.4100825336562,44.807470325034295,1.09,2.36787149,150959,105,845.666666666667,553,21385.2095238095,2245447,7548000.0,0.30483122270767304,-0.9001336517216921
2011-10-29,2399089,7765,10343,12691,6781,6305851344050220,6305851344050220,8555593999924.05,5483,0.06346064814814815,442.20481488236396,2424609,433915.50376331,79.1383373633612,20.0,3.47376641,0.000633552144811235,0.0,7182475561047594.0,1.00200436794826,1.901062904106684,8.017224906575255,1149517,12487,10889,439568.97752972,433918.97752972,35.2021284159301,39.8492953925722,1.09304395,2.0,151072,113,737.044247787611,519,21706.2831858407,2452810,7553650.0,0.304990293301585,-0.8881234083697293
2011-10-30,2405105,6779,9207,11261,6016,6305851344050220,6305851344050220,7780415272829.65,4869,0.05635416666666665,416.5806120353249,2028331,207089.49656041,42.5322441077039,15.43183899,3.28358643,0.000674386204559458,0.0,7185462010822713.0,0.9934650909900408,1.92097455987372,7.917679808415474,1151219,10745,9043,212642.78014684,207092.78014684,19.789928352428106,22.900893525029396,1.04,1.8054436000000005,151183,111,810.477477477477,600,18510.675675675702,2054685,7559200.0,0.30478977788622,-0.8977100602247932
2011-10-31,2411294,7039,9684,11738,6189,5307702498624890,5168829615783110,8059736844500.54,5051,0.05846064814814815,405.192239160562,2046626,382889.30116306,75.80465277431409,14.43896419,3.1218532000000003,0.000618066363096417,0.0,7179565478345746.0,0.975882687007063,1.9324120030940224,7.818715518482912,1153845,11620,8994,389442.42301626,382892.42301626,33.5148384695576,42.571983879948895,1.03,2.02,151314,131,659.496183206107,488,15892.297709923701,2081891,7565750.0,0.30519656597132,-0.8982979077646515
2011-11-01,2418583,7708,10300,12519,7289,5168829615783110,5168829615783110,9089810100912.9,5627,0.06512731481481482,404.424027012618,2275694,532332.91522642,94.6033259687971,18.92107702,4.90302985,0.000871339941354185,0.0,7173668945868778.0,0.9855218262303672,1.9426606880300656,7.721266412285974,1155801,12129,10173,539837.81825627,532337.81825627,44.5080236009786,52.3284987964485,1.33,2.73229894,151464,150,568.64,440,15425.0333333333,2313755,7573250.0,0.304975075297595,-0.900805740251728
2011-11-02,2425799,8120,10540,12907,7216,5168829615783110,5168829615783110,9061721737102.97,5837,0.06755787037037038,396.41185540517404,2313856,401306.98839045,68.7522680127545,20.0,3.29867938,0.0005651326674661639,0.0,7167772413391811.0,0.9923932319240728,1.9526298214082112,7.62447295783622,1157935,12416,10282,409010.28706983,401310.28706983,32.9421945127119,39.0303722106427,1.5784,3.2872322,151618,154,570.4025974025969,400,15268.1168831169,2351290,7580950.0,0.30496975167987,-0.8979860995713688
2011-11-03,2433242,8520,10416,12854,7443,5168829615783110,5168829615783110,7515979968043.47,6128,0.07092592592592592,390.21622062662993,2391245,349334.94683722,57.00635555437661,17.75586381,2.90902778,0.000474710799608355,0.0,7161875880914843.0,0.930854197135496,1.9657423210961773,7.527626154113972,1159811,12571,10695,355587.855865,349337.855865,28.2863619334182,32.6636611374474,1.14256299,4.0,151743,125,687.712,553,19392.28,2424035,7587200.0,0.304676222980482,-0.9010647809046092
2011-11-04,2441056,9814,12117,15519,7814,5168829615783110,5168829615783110,8570793140821.61,6393,0.07399305555555556,429.247770999534,2744181,393139.67530243,61.495334788429496,19.5,3.14947335,0.00049264404035664,0.0,7155979348437876.0,0.97075815933987,1.9788783470822864,7.433016911097653,1162028,14507,12290,400492.82477578,393142.82477578,27.6068673589149,31.9888384683305,1.2516364,2.0,151890,147,603.074829931973,391,18938.741496598603,2783995,7594550.0,0.304751627021681,-0.9042016747947992
2011-11-05,2448122,8182,10713,13188,7066,5168829615783110,5168829615783110,8328541263705.27,5782,0.0669212962962963,425.574887582151,2460674,284677.42686425,49.2351136050241,19.47855331,3.62211848,0.000626447333102733,0.0,7150082815960908.0,0.972932128454864,1.9940941165639183,7.340161538232068,1163888,12887,11027,291981.04898273,284681.04898273,22.6570225019578,25.8167270320786,1.104565,1.48,152036,146,620.616438356164,375,17127.7739726027,2500655,7601850.0,0.3047995644478,-0.9068022711338471
2011-11-06,2454190,6476,9452,11308,6068,5168829615783110,5168829615783110,8613519704124.05,4890,0.05659722222222222,384.22822085889396,1878876,222464.52847504,45.493768604302595,20.01117493,2.36602429,0.00048384954805725996,0.0,7144186283483941.0,0.98050110330941,2.009434484068885,7.249279620282053,1167335,11531,8084,229666.89449933,222466.89449933,19.917344072442106,27.519408028121,1.02,3.02845249,152180,144,600.083333333333,423,13302.9375,1915623,7609050.0,0.304865032953852,-0.9072014922223408
2011-11-07,2460748,7378,10044,12461,6558,5168829615783110,5168829615783110,7844165432092.1,5364,0.062083333333333324,438.07718120805197,2349846,262676.81926215,48.970324247231396,20.0,3.48022274,0.000648811099925429,0.0,7138289751006973.0,0.975971294174685,2.028119799203973,7.1518783028233095,1168808,12037,10564,269280.29948489,262680.29948489,22.371047560429503,24.865609568808303,1.041,1.36,152312,132,658.939393939394,428,18046.303030303,2382112,7615650.0,0.304833188105744,-0.9057484357334898
2011-11-08,2468041,8413,10963,13456,7293,5168829615783110,5168829615783110,8247366866758.94,5845,0.06765046296296298,452.462446535502,2644643,1113168.30628401,190.447956592644,20.349,4.16780068,0.00071305400855432,0.0,7132393218530005.0,0.98375193240953,2.0497674314435925,7.0554139362191295,1170814,13860,11854,1120622.47408469,1113172.47408469,80.8529923582033,93.9069068740247,1.06928579,1.99973244,152461,149,626.724832214765,413,18015.932885906,2684374,7623100.0,0.306257056708886,-0.9045078916563101
2011-11-09,2475887,8773,11525,14080,7846,5168829615783110,5168829615783110,8964768907453.36,6287,0.07276620370370371,427.66136472085196,2688707,971423.29234727,154.51300975779802,16.92981682,3.28183143,0.000522002772387466,0.0,7126496686053037.0,0.6947792226404029,2.0644219114991684,6.959553029098372,1173039,14268,12043,979476.5741787,971426.5741787,68.6484843130571,80.66317148374121,1.03236564,1.81881951,152622,161,576.571428571429,322,16959.4223602484,2730467,7631150.0,0.305894208474149,-0.9075639090599659
