,stock,463d-daily-flow,463-day-flow,463-day-sf
21.07.2020,18438806.25,1708.8147948164144,791181.25,23.30541358253877
22.07.2020,18439706.25,1706.8439524838013,790268.75,23.33346250879843
23.07.2020,18440556.25,1704.9541036717062,789393.75,23.360403157486363
24.07.2020,18441562.5,1703.1047516198705,788537.5,23.387045638286068
25.07.2020,18442450.0,1700.9179265658747,787525.0,23.41824069077172
26.07.2020,18443437.5,1699.5140388768896,786875.0,23.438840349483716
27.07.2020,18444368.75,1697.151727861771,785781.25,23.47265062636707
28.07.2020,18445275.0,1695.4913606911448,785012.5,23.496791452365407
29.07.2020,18446200.0,1694.3574514038876,784487.5,23.51369524689686
30.07.2020,18447043.75,1691.7791576673867,783293.75,23.550607610490957
31.07.2020,18448000.0,1689.9838012958962,782462.5,23.576848730769846
01.08.2020,18448856.25,1687.7564794816415,781431.25,23.609058698381975
02.08.2020,18449737.5,1685.9611231101514,780600.0,23.6353285933897
03.08.2020,18450750.0,1683.7473002159827,779575.0,23.667703556424975
04.08.2020,18451656.25,1681.3039956803455,778443.75,23.703262117526155
05.08.2020,18452462.5,1679.2656587473002,777500.0,23.733070739549838
06.08.2020,18453437.5,1676.754859611231,776337.5,23.769864910557587
07.08.2020,18454387.5,1673.8390928725705,774987.5,23.812496975757675
08.08.2020,18455275.0,1671.6522678185745,773975.0,23.844794728511904
09.08.2020,18456250.0,1670.1943844492441,773300.0,23.866869261606105
10.08.2020,18457106.25,1668.5610151187907,772543.75,23.89134110527721
11.08.2020,18458068.75,1666.5631749460044,771618.75,23.92122891000251
12.08.2020,18459050.0,1665.2537796976242,771012.5,23.94131093853861
13.08.2020,18459968.75,1663.1344492440603,770031.25,23.973012458909945
14.08.2020,18461012.5,1661.3390928725705,769200.0,24.00027626105044
15.08.2020,18461987.5,1660.0701943844492,768612.5,24.01988973637561
16.08.2020,18462937.5,1658.6123110151186,767937.5,24.042239765605924
17.08.2020,18463718.75,1656.0340172786175,766743.75,24.080690256686147
18.08.2020,18464593.75,1653.4152267818577,765531.25,24.119973874351963
19.08.2020,18465456.25,1651.1744060475162,764493.75,24.15383546301065
20.08.2020,18466368.75,1649.1225701943845,763543.75,24.185082714644707
21.08.2020,18467337.5,1647.2732181425486,762687.5,24.2135048758502
22.08.2020,18468187.5,1645.0323974082073,761650.0,24.24760388629948
23.08.2020,18469168.75,1643.0210583153348,760718.75,24.278577003656082
24.08.2020,18470100.0,1640.6317494600432,759612.5,24.315160690483633
25.08.2020,18470900.0,1638.0129589632832,758400.0,24.355089662447256
26.08.2020,18471787.5,1635.7991360691144,757375.0,24.38922264400066
27.08.2020,18472593.75,1633.0318574514042,756093.75,24.431618102913824
28.08.2020,18473612.5,1630.9665226781858,755137.5,24.463905580109582
29.08.2020,18474525.0,1628.8066954643627,754137.5,24.49755515406673
30.08.2020,18475318.75,1626.7413606911448,753181.25,24.52971147383183
31.08.2020,18476256.25,1624.3115550755938,752056.25,24.567652020709886
01.09.2020,18477218.75,1621.8817494600432,750931.25,24.605739540071077
02.09.2020,18478118.75,1619.3979481641468,749781.25,24.644679698245323
03.09.2020,18478925.0,1616.4416846652268,748412.5,24.690828921216575
04.09.2020,18479768.75,1613.9443844492441,747256.25,24.730162845744015
05.09.2020,18480650.0,1612.6889848812093,746675.0,24.750594301402884
06.09.2020,18481587.5,1610.6371490280776,745725.0,24.78338194374602
07.09.2020,18482681.25,1609.4627429805614,745181.25,24.80293384998616
08.09.2020,18483650.0,1608.3423326133911,744662.5,24.82151310157286
09.09.2020,18484581.25,1606.1960043196545,743668.75,24.855933841512098
10.09.2020,18485568.75,1604.009179265659,742656.25,24.891150852093414
11.09.2020,18486431.25,1601.6333693304534,741556.25,24.929236656019015
12.09.2020,18487493.75,1599.66252699784,740643.75,24.961384943841082
13.09.2020,18488506.25,1598.5016198704104,740106.25,24.980881123487336
14.09.2020,18489606.25,1596.908747300216,739368.75,25.007286621188683
15.09.2020,18490581.25,1594.7759179265659,738381.25,25.04205144699977
16.09.2020,18491550.0,1593.0075593952483,737562.5,25.071163460723668
17.09.2020,18492662.5,1591.8736501079916,737037.5,25.09053135016875
18.09.2020,18493693.75,1590.0242980561554,736181.25,25.12111487490343
19.09.2020,18494625.0,1587.4730021598273,735000.0,25.162755102040816
20.09.2020,18495512.5,1585.4481641468685,734062.5,25.196100468284378
21.09.2020,18496418.75,1583.895788336933,733343.75,25.222030937060552
22.09.2020,18497225.0,1582.0464362850973,732487.5,25.25261523234185
23.09.2020,18498112.5,1579.5626349892011,731337.5,25.29353752542431
24.09.2020,18498968.75,1576.6333693304534,729981.25,25.34170398212283
25.09.2020,18500025.0,1575.0269978401727,729237.5,25.36899844015153
26.09.2020,18500962.5,1573.4611231101514,728512.5,25.39553199155814
27.09.2020,18501912.5,1571.7062634989202,727700.0,25.425192386972654
28.09.2020,18502712.5,1568.5475161987042,726237.5,25.477495309729942
29.09.2020,18503600.0,1565.6857451403887,724912.5,25.525287534702464
30.09.2020,18504575.0,1563.8498920086392,724062.5,25.55659905049633
01.10.2020,18505350.0,1561.0691144708426,722775.0,25.603196015357476
02.10.2020,18506200.0,1559.071274298056,721850.0,25.63718224007758
03.10.2020,18507143.75,1556.7089632829377,720756.25,25.677396137737272
04.10.2020,18508131.25,1554.1441684665226,719568.75,25.721143740608525
05.10.2020,18509006.25,1551.930345572354,718543.75,25.75905259770195
06.10.2020,18509818.75,1549.824514038877,717568.75,25.795185130344652
07.10.2020,18510762.5,1547.597192224622,716537.5,25.833626990911153
08.10.2020,18511775.0,1545.1403887688987,715400.0,25.876118255521387
09.10.2020,18512662.5,1542.548596112311,714200.0,25.920838000560067
10.10.2020,18513556.25,1539.3763498920084,712731.25,25.97550794917439
11.10.2020,18514431.25,1536.4605831533474,711381.25,26.026032103038983
12.10.2020,18515362.5,1534.341252699784,710400.0,26.06329180743243
13.10.2020,18516400.0,1531.7764578833694,709212.5,26.108394874596822
14.10.2020,18517331.25,1529.6301295896328,708218.75,26.146344261571723
15.10.2020,18518275.0,1528.1857451403887,707550.0,26.172390643770758
16.10.2020,18519243.75,1526.7953563714902,706906.25,26.19759515494452
17.10.2020,18520225.0,1524.4870410367168,705837.5,26.23865266438805
18.10.2020,18520975.0,1522.3002159827213,704825.0,26.277409285992977
19.10.2020,18521756.25,1520.0728941684665,703793.75,26.317022920422353
20.10.2020,18522650.0,1518.0615550755938,702862.5,26.353162958615663
21.10.2020,18523468.75,1515.483261339093,701668.75,26.39916449179189
22.10.2020,18524325.0,1513.7149028077756,700850.0,26.431226367981736
23.10.2020,18525143.75,1512.2165226781858,700156.25,26.45858513724615
24.10.2020,18526093.75,1511.0826133909286,699631.25,26.479797393269667
25.10.2020,18526825.0,1507.8833693304534,698150.0,26.537026426985605
26.10.2020,18527512.5,1505.3455723542118,696975.0,26.58275045733348
27.10.2020,18528131.25,1502.4163066954645,695618.75,26.63546842289688
28.10.2020,18528756.25,1499.9055075593951,694456.25,26.680955423757798
29.10.2020,18529431.25,1497.6106911447087,693393.75,26.722812615487232
30.10.2020,18530125.0,1495.05939524838,692212.5,26.769416905935678
31.10.2020,18530831.25,1492.1031317494599,690843.75,26.823476726828606
01.11.2020,18531612.5,1489.6868250539956,689725.0,26.868117728080033
02.11.2020,18532206.25,1486.2446004319656,688131.25,26.931208617542076
03.11.2020,18533081.25,1483.5988120950324,686906.25,26.980510440835268
04.11.2020,18534075.0,1481.9114470842335,686125.0,27.012679905265074
05.11.2020,18534993.75,1479.2791576673867,684906.25,27.062088789524115
06.11.2020,18535950.0,1477.5107991360694,684087.5,27.095875893069234
07.11.2020,18536862.5,1474.9190064794816,682887.5,27.14482619758013
08.11.2020,18537725.0,1472.1112311015122,681587.5,27.197865277752307
09.11.2020,18538881.25,1470.0998920086392,680656.25,27.236775171020614
10.11.2020,18539800.0,1468.2235421166306,679787.5,27.27293455675487
